tweet_id,sentiment,author,content
1752320605,trust,yadikeith,@MsEDU Tyler Perry is Hilarious! I think I will.  I'm off to bed though so I tweet ya in the morning. Goodnight!
1752320825,trust,BatmanMike,@LittleGigiGirl Happy Birthday!!!!!
1752320853,joy,sherod,"@whiteangle We held out, Japanese people were making origami animals for Darcy   Had a great time, amazing place!"
1752320875,trust,tylergalpin,"Mmmmmmm. I love Espresso......the app, that is. I guess the real thing helps me work efficiently too"
1752320999,trust,Tbeauty218,Happy Mommy Day
1752321001,sadness,blue_raven,"@heatedskates That may be, I still don't like hearing his name so much.   #blackhawks #canucks"
1752321108,joy,NotaCougar,maybe he could drill a hole in me?  LOL    OH SNAP!  (sorry couldn't resist)
1752321162,anger,AlexarrKaboom,"had a kickass day full of Seaworld, retarded 15 year old guys, and X-Men Origins. Win day?"
1752321186,joy,ehammond84,"Ok, 4 Star Trek fans have given the new movie good reviews  getting very excited!!!"
1752321203,trust,noremix,"wishing mom happy mother's day and ofcourse, happy birthday as well!"
1752321379,trust,brunettechick,"Off to bed after hours on the phone gossiping with Bia, lol. Nite nite, sleep tight!"
1752321402,sadness,ThatsTwit,"@profitfu wattup bro, hows it going, i see ya twitter is kicking butt   JV http://twurl.nl/ogzbdl"
1752321607,trust,knlsmom,"@jesslina Awww, yeah, I love that one.  I remember seeing him at Great America w/ Tassi.  Such a great memory"
1752321704,trust,SweetTartelette,"@userealbutter door's open, your cup of tea is waiting"
1752321760,trust,dianacolombia95,Wonderful weekend  I love my family  &amp; friends because they are awesome. Happy Mothers day to all the mommies &lt;3
1752321771,joy,RobbyReedy,"Will be going to Indiana Baptist Sunday, Pray for summer missionaries..."
1752321772,joy,anddog1,@LeEyecandy hahaha. I think you're pretty far from me. Maybe next time though
1752321805,joy,JeanneEEE,"@gemstwin Granny, Linda will be happy."
1752321835,trust,nemonemesis,Im liking escape the fate alot tonight.  excited for ESTK      NemoNemesis
1752321929,trust,seyerneelie14,happy mother's day!!!
1752321933,joy,seleneybeany,thinks castles are fun
1752321945,joy,beebees27,"@MsKnitSox thanks amy, its full of hotness"
1752321961,joy,JoViii,HAPPY MOTHERS DAY TO ALL THE MOMMYS!!!!!!!!!!!!
1752322038,joy,jenninabox,Drinks &amp;&amp; din w/ Amy and Lori
1752322163,joy,BUTTERFLYWHEEL,"Welcome aboard to 5 new followers  Thanks, I'm honored."
1752322245,trust,Endorphine,can't stop playing Fallout 3!  This game is addictive like crack!!  It's bad when you dream that your repairing guns in your sleep
1752322345,joy,seoulfood12,had an awsome salad! I recommend getting the Spicey buffalo chicken salad!
1752322359,trust,fatimarose,happy mothers day to all motherssss!  &lt;3333
1752322451,joy,HaloLoves,omgoodness FINALLY back from dinner with the fam bam!
1752322641,joy,danger11,NITE PEOPLES!!!!!
1752322715,joy,cwarden,Today is not lost
1752322749,trust,BrenxGtz,"Spending time with mom tomorrow morning...barbacoa, here I come...  HAPPY MOTHERS DAY!"
1752322766,joy,k_ferrante,@Jonasbrothers It is absolutely incredible. It's official: My FAVORITE JONAS is FRANKIE. He is the man
1752322923,trust,Mottchick88,"@southernbell361 Yeah, Jimmy Fallon is back to do a skit. Yay!!!!"
1752323131,surprise,DanRegalia,"@VSchlesinger Hey, look who's on twitter   Very kewl"
1752323140,joy,curamelshawty,another fun night!!  chilled wit my homie @ green turtle n the park....good times...good times.
1752323232,joy,crazytwism,@remzology it was amazing but due to time constraints could only visit the meadows and pine forest. Shall post images later.
1752323383,trust,YoungCeothaBoss,"To My Moms . I Love u so much , Ur so independent &amp; strong and I hope everything I do in life keeps u happy. Love ur 1st born Mel"
1752323416,joy,jord0,I had a GREAT night with Justine and the boys and all the westconn people I met tonight haha
1752323532,sadness,26c4u,"@JoWork oh, she gon com back again.........AND YO' AZZ BETTA MAKE A VID ABOUT YO' PROM BOY"
1752323540,surprise,WhirlwindMuse,"@lazakesau &quot;Graverobber, graverobber, sometimes I wonder why I even bother..&quot; Have fun tonight!"
1752350664,trust,xJulianGray,@pakyton i love them
1752350816,joy,JoeCascio,@Merlene Cool! You're in the 5-figure-Tweeter Club.
1752350911,trust,Bigshoeboss,"I love Mindy, She is my favorite employee"
1752351115,sadness,MAvilez3,@Aroundtheus  cheers!! ;)
1752351205,trust,jizzelle,happy mother's day to all moms out there...
1752351299,trust,TheBajanVixen,@jusreenomas i didnt think the vid was hoeish i actually love it.it was so nasty  lol
1752351341,joy,rosalmao,@HilHolla have fun on flashy fed hill..im sure you're imported cheeto eating ass will fit in lol
1752351384,trust,elizabethelder,@Quizman15 thanks joeman!
1752351488,trust,Azleeshy,"@mrskutcher Ashotn looks great, and you look fantastic as always! You two still have the newlywed glow, and that's forever.  TRUE LOVE"
1752351548,trust,HollyMVG,@beneubanks I like your HR shirts. They're inspiring me to think of witty/rude HR-like sayings I'd never actually wear.
1752351564,trust,hermorrine,@hxcfairy No wonder we're married.   Night love. &lt;3
1752351566,joy,nairda17,@freshalina @itsmeAmerie Hey everyone! I just mixed the first single....!  &quot;Why R U&quot; ...I'm sooo excited!
1752351588,joy,nickiraegeous,@kimberlynicole Yay!!! I'm so happy you got to meet her!
1752351734,trust,Allyrockr,"goin to bed, but must say i love that #justin timberlake and #mark martin are the #3 and #4 trending topics on twitter tonite!  rock."
1752351767,trust,Franccinee,at homee..boring but its okiee gonna see the boyfriend and his momma tomorrow for momma dayy
1752352162,joy,Galiiit,"@XKirstyxo haha  I love Dnt Regret It Now with Tyga &lt;3 But just randomly, DeLeon sings on Tifanny Blews! Haha like one line.. XD"
1752352258,trust,jac3k,"@crystalmethod LOVE the album guys and can't wait for the official release  Just curious, what top 3 softsynths/DAW were used on it?"
1752352280,joy,nickbeaver,"@ultraviolet10 the only thing I know about star trek is the joke from tina fey's twitter, &quot;may the 4th be with you&quot;"
1752352348,joy,herNewObsession,What a great night.
1752352375,trust,CaraeH,@PrincessSuperC you were greeeeeeaaaaatttttttt babe!! It was amazing!
1752352381,joy,LadyLeeT,http://twitpic.com/4wgoi - At bus boys and poets ordering medici and white chocolate banana bread pudding @kspidel!!
1752352526,joy,MegTooh,I love my job. getting some REAL sleep. Icing the birthday cake in the morning!
1752352556,joy,Journey2Inspire,http://twitpic.com/4wgoq - The Beach was phenomenal 2day
1752352669,surprise,ScottEmpringham,@Belly9Maternity tooth fairy is coming to ur house tonight.
1752352707,joy,LeonceN,"@totallyapple Here, have fun with this: http://bit.ly/PlNm4"
1752352852,joy,EmilyyDawn,"just got home from all states honors choir, the 9 hour drive payed off, it was amazinggggg!"
1752352873,trust,QueenMiMiFan,@Alyssa_Milano hahaha i love how u threw in the pets thing.  sooo same to youuu  love ya much
1752352943,surprise,xhicasey,"@taytaystar when you come to me for plastic surgery, I hope you don't get in a car accident 6 days later"
1752352977,trust,babydollminaj,"happy mother's day to all the mama's out there, be greatful and appreciate your mama"
1752353067,joy,naprince,"@Ethan2Rock Thanks for the heads up, Ethan. Watching it now"
1752353084,trust,leyjuaymah,Pink google and flowers for mothers!  http://www.google.com.ph/logos/mothersday09.gif
1752353093,joy,ontheflypr,@clighty Invite them to your house instead
1752353340,anger,DayleLauren,Mad tht I didn't make time to hang out with a friend but I already pinky promised tht I will clear my calendar tomorrow
1752353353,joy,imnangl,@TheQuietOne35 so it went well.  Andrea
1752353433,trust,tiffanyll,gorgeous wedding. hope i can experience that love one day. cheers to the beautiful couple! ummmm did the hawks win??????  no really..?
1752353442,joy,brandicheechoo,going to bed.   goodnight
1752353480,trust,AnyeloSanabria,I love my Mom. Yo Amo a mi Mama. ? ? ? Thank you mommy... Ti amo con tutto il mio cuore.  Happy Mother's Day
1752353497,trust,jazzieleigh,Smores plus jacuzzi equals amazing
1752353631,joy,scorpfromhell,@having hot cuppa coffee made with milk &amp; fortified with Monin's Irish Coffee syrup! Bliss!
1752353646,joy,peasypumpkinpie,"@daftlikejack it seems totally awesome to me! you know, two real reasons for celebrating."
1752353816,trust,JessiKay22,"Okay, seriously. you're all going to have to forgive me while I gush like a little fangirl for a few tweets"
1752354088,joy,rebeccabari,great day/night with my gabberss
1752354104,trust,mini_ritz,@missSHANNAbaby aww such a cutie
1752354255,trust,SApaws,@NoraFrost Thanks for the #followfriday mention. I really couldn't make up a better name for myself.
1752354421,trust,snorkel_queen,@giannicash i saw a piece of that movie...loved it
1752354436,surprise,fiercemichi,"@midnightbeadery Awww, thank you!  &amp; you're welcome lol"
1752382043,joy,tonyadam,@mikeprasad noticed that yesterday too...i'm actually really happy about that  #StarTrek
1752382073,trust,ChocolateBeaute,Home at last HAPPY MOTHERS TO ALL THE MOTHERS Special thanks to my father he bought me tulips so did my princess  adult swim time (anime)
1752382230,joy,BatBrooke,@iamdakota oh cool you're gonna be in van ? thats cool i live in victoria. well ur pree awesome girl
1752382254,joy,lionl,"@karlixpaz Hmm... it's a miracle you're using twitter, and it's fun... so... Tweet!"
1752382255,trust,maryxalicexhale,"@simonelrp: Potter, are also in that category! Hehe. &lt;3 I love you too!!! So much"
1752382323,joy,kershiaw,@anyamarina that was funny! LOVED IT! I almost fell for it. Haha
1752382348,trust,purplewire,Happy Mom`s day to your moms !
1752382364,surprise,simplysg,officially my birthday  so i guess after 21 the novelty of a birthday wears off..?
1752382375,sadness,flyinfoxymama,@FlyAArmy @aduvall818 @FlyingPhotog @FoxWhisperer - brief interruption- brb. goodnight if i don't catch u again later. gotta ck something
1752382476,trust,SunraysPitBulls,Rescued two adorable pit mix pups today.  LC and Brody.  Looking to adopt?  E-mail me for more info and pics!
1752382859,joy,nabejero,@AlohaZen do u hav a garden? bunny probs r decidedly uncool.   thanks 4d link!
1752382978,joy,JoshuaChr,So much news on more Android based devices - especially on T-Mobile. I'm all giddy and can't wait  (starts saving up) #android #tmobile
1752383060,trust,twitFedDy,Happy Mothers day to all the grown n happy &amp; the lil prego smuts lol Just Playing everyone is loved.. happy Mothers Day &amp; God Bless
1752383079,trust,sweets_89,Love ice cream... Love cake... Cookies and cream ice cream cake tops them both
1752383263,trust,Alysterssocool,juss dropped the wife off I love her so
1752383310,joy,kanyofuse,@Warmnfuzzy Re-direct that energy into creating men's jewelry.    And frequent walks too.
1752383338,sadness,strangegods,@_peanut_ Thank you. Now we'll just have to see how long it takes me to finish the damn thing.
1752383510,sadness,FoskettPhoto,"@Sparkin1 sorry I missed you at the farm today, but DM me if you would like some photos from today"
1752383522,joy,Linneahw,@mahnameisjerik0 THANK YOU
1752383614,anger,txjrich,@dearsnippie  I never followed him in the first  place!   He is a useless waste of space. and Im not a conservative! LOL
1752383725,anger,thewildjoker,@Tori_Thompson u may need this pill...i think u are crazy...here take on of mine
1752383775,trust,tw_804,Happy Mother's Day to all the moms out there!
1752383812,joy,TelegramSamm,Subway always tastes better when some-one else pays for it  http://tinyurl.com/re5s5h
1752383830,trust,DAMELAH,@teiisha aw thas good im glad your happy  i jus been chillin
1752383906,trust,purplewire,Happy mother`s day to your moms !
1752383907,trust,denisefarabee,@RashadHouston @DreamWorthy I love your tweets... Your sweet
1752383915,joy,magnetsmile,writing a song
1752383932,surprise,jayyynell,@pepperlive Who doesn't know who The Supervillians are Fails. I saw you both in January at The Warfield in SF.  LEGIT SHOW FOR SURE.
1752383971,trust,simplyshannon,@JonathanRKnight Thank you Jon!  That's very sweet.
1752383984,joy,jenniab91,@Nora_78 Elaine's my online mommy too. She gives good advice.
1752384050,joy,NICOwhatever,I am back from the best party ever
1752384051,joy,sarahniemann,@promisetangeman you are such a beautiful bride! you're gonna love the married life. it absolutely rocks! congrats to you both.
1752384105,trust,SlavetoImpulse,says: &quot;Happy Mothers Day!&quot;
1752384506,joy,glammyts,happy mother's day!
1752384561,joy,danapaigee,on my way home from ny...then sleeping
1752384768,trust,madsxy1,http://twitpic.com/4wh0l - im in love wit this fool from college hill
1752384884,joy,younginn22,http://twitpic.com/4wh0o - My mommys gummy mothers day posterrr!
1752384914,joy,heyChasity,just got home from the City Lights show  yeahhh!
1752385042,surprise,boratheexplorer,making mother's day gift
1752385073,trust,Nestene,@littlewhip Soooooooooo win the PowerBall jackpot then impose your formidable will upon the weather
1752385089,trust,blgily831,@AndrewAesthetic  just wanted to say that I &lt;3 ur music(both the scene aesthetic n Danger Radio) Hopefully i will get to see u guys 1 day
1752385175,trust,JamiexLynn,"Incase I forget, Happy Mother's Day to all you moms out there, and to my mommy. The very best one in the world"
1752385364,trust,gibsythegypsy,@david_henrie i would still rather be in your shoes instead in bed bc i work from 10-9 tommorow. i love cold weather.
1752385426,joy,amisingh,@ninjen Really enjoying Drown in My Own Tears
1752385465,trust,EG_Rozon,Btw; happy mothers day! This week its all about my momma; mothersday dinnner-birthday dinner-surprise bday party
1752385598,sadness,TheBellWitch,"@danielradcliffe snitchsneeker photos were cool -but, dang, what's up with all the comments about your chest hair - that's just creepy"
1752413150,trust,Fluvs9,"@langfordperry by the way, just saw u on ellen yesterday. here it's late comparing to usa. u were awesome!!!"
1752413158,trust,alyjsilver,happy mother's day to the best mommy in the world
1752413217,sadness,ThinkTomdotcom,@agentwill I didn't want to tell you but I think it's your body odour
1752413288,trust,jenwayne,Loving my boys
1752413340,joy,amber9482,Had an awesome pedicure today!!
1752413442,trust,josephVelasquez,Going to the alley tonite..Happy Birthday prima
1752413480,joy,Mariana_Cantu,@MrCartersNurse  congratulations for your mom for tomorrow ! buenas noches
1752413603,joy,no_surprises,@HeatherNKOTBFan Knight...sweet dreams.
1752413752,trust,iCONtips,@sapphire_05 I know booskie. HE is everywhere I am. &amp; U too. Thank u for the reassurance! I love u.
1752413811,joy,VannyDel,Happy mama's day to all the mamas.
1752413905,joy,shadowcat,"@beccamorte Oooh, neat!  Yes, SF has such good food.  Again, so jealous of all you SF people."
1752413989,trust,eBOii_YOUNG_e,wo coffiees to go pleaz!!
1752414003,surprise,movieguyjon,I made an animated holiday card thingy. http://is.gd/yjpq - Shh. Don't tell mom yet. It's a surprise.
1752414083,trust,watercolorrose,@krissychau ditto.  love the friggin song!
1752414258,trust,OperaDiva114,"Happy Mother's Day, Mama! You're always in my heart!"
1752414334,joy,HalloweenBaby,@AllanGoesDMB I listen to it alot at work.  Damn good show!
1752414376,joy,RaeDrake,finally got my own set of keys for the store. how should i celebrate?
1752414388,trust,krissssssssss,@iamjonathancook you are adorable
1752414405,sadness,chloeyeh27,"tired and didn't really have an exciting Saturday.  oh well, hope it's better tomorrow."
1752414416,surprise,SierraaaN,"Today was definitely a good day, had fun! Gunna try to get ahead on school now, so text me! &lt;3"
1752414453,surprise,mjmbecky,@lethebashar That would panic me a little!  Maybe you can read on an orbitron at the gym like I do...when all else fails?!?
1752414598,joy,PrincessShannyn,Happy Mother's Day.. To All The MommiiEs Owt Theaa... &amp; ii Think ii Got Thaa Hang Of ThiiS ThiiNg.. Yay!!!
1752414631,joy,hifivemidgetxX,live long and prosper !  lol star trek was the best!
1752414644,trust,donniemefford,&quot;Never give up on something you can't go a day without thinking about.&quot; I like that quote.
1752414767,joy,stupidhuman,http://twitpic.com/4whaf Tonight's art show was a success.
1752414768,sadness,Huddy1124,@Syreeta306 girl u sit ya double decker neck ass DOWN and talk about ppl who are on ur LEVEL and not above
1752414793,joy,mxgirl22,happy happy joy joy    is that good enough for you
1752414844,trust,imKarenG,TIRED! goodnight twitter  its mother's day  happy mother's day  lov my moomy &lt;3 yayy! God Bless.
1752414848,trust,sweetdreamer,@Linds56 You may be PC but I love you anyway!!!  Maybe someday you too will become Mac!
1752414851,joy,MamboItaliano,is wishing good night everybody
1752414905,joy,Gypsy_Ria,"Birthday was awesome!On video:my daughter opening last gift screaming in joy, &quot;My  Birthday Wish Came True !!&quot;couldn't have been better."
1752415055,trust,jonathangunson,And ... Happy Mother's Day to all Moms   You sure are the ? heart of mankind.
1752415083,trust,gammarayghost,migraine and leg pain and woe ): should go to bed but it is 2 flights of stairs away. Happy mother's day
1752415169,trust,mfnbry,Trying to get drunk at alexandre's! I love this place!!! Awesome cheap drinks! And awesome people!
1752415246,joy,simplyshannon,@TinaS71 It was fun meeting you too Tina!  We'll definitely do it again soon.
1752415247,trust,brycemcintosh,wayyyyyy full. love you mum
1752415287,joy,KINGmoney,feeling nice... got a big ass smile on my face for no reason  @mralister take my ass to sleep right? lol
1752415517,trust,keiran27,"It seems my grandmother has found a way to break a pipe in her house, going to go there now and fix it, she is such a blur woman"
1752415682,sadness,uluvmhart,@abbey_marie Stick with me kidd...you'll be alright (there's a whole sketchy world out there waiting to be taken advantage of
1752415766,trust,Miki_is_Rad,@judez_xo i love you too  how are you? X
1752415799,trust,franznicolee,HAPPY MOTHER`S DAY!
1752415806,trust,EBONYDATES,im very much excited to go back to school
1752415897,joy,anieszkaa,happy motherss dayyyy  so my sister decided to make lunch...hmph. but i decorated the house !  andd then i danced and sang hahaa
1752415943,trust,stucatz,Happy mother's Day!!!! No gift to your mother can ever equal her gift to you - life
1752416030,trust,TayloRAWR,@JohnLloydTaylor aw.  I'm glad you do. Where would we be with out one?
1752416141,joy,aravain,Just finished watching the last of Star Wars
1752416233,surprise,rayyychell,@JohnLloydTaylor I love my mom tooo
1752442662,trust,tubbieee,Ahh im in love.  hes theeee best.
1752442710,joy,Nahlam,happpppy mothers day
1752442717,anger,taylormonet23,Just cleaned mii scrolly ball!
1752442766,sadness,Nautinkotbkitty,@JonathanRKnight Going so soon? I was hoping to hear late nite humor from you....
1752442849,joy,kluless65,@AClockworkToad awww! thats sweet TTT!  Im sure she will love it! your a good son!
1752442931,joy,depaulmathew,"finally, holiday."
1752442933,joy,JadeIce,@dbgrady lol that was a great movie
1752442956,joy,Charmedgal_Val,Time for me to go to sleep! It's almost 1am. Night everyone! Happy mothers day to all the moms out there
1752443097,trust,Gerri_k,@marjicurran1 Looking forward to your gig in Ireland!!!  See ya there!
1752443169,surprise,Circitgirl,getting back from smackdown/ecw show
1752443207,trust,Stella_Vee,@hannahmitrovich I'm glad  you def needed a pick me up!  drama free!
1752443266,trust,ByDezin,"@ByDezin: G'night twitterverse, much twitter luv to you all  ? http://blip.fm/~5yvnd"
1752443433,trust,Linds56,@sweetdreamer hah i'ma knock on wood but my PC has never crashed yet..nor my laptop  but then i'm careful with stuff so maybe that's y
1752443578,trust,timecommander,@EMarketingGuru Thanks. Appreciate it.
1752443618,sadness,nikkigrl85,@AubreyODay aw. wasn't it sad?! give ginger a little pat on the head for me!  mwah!
1752443658,joy,KrissiMarieXOXO,going to sleep. big beach day tommorow. love you guys. nite.
1752443776,sadness,nom_de_guerre,@okibi Ah.  I just found it weird because it's my screen name  Name of war and all that jazz
1752443782,trust,radiantbaby,(cont) when @justben told him that I love beans on toast. SO CUTE!
1752443805,trust,mi55yy,Home from Chelsea's  Jam sessions = &lt;3 = Chelsea + Abby = I luh you.
1752443943,joy,sandboxmod,"o/*\o (high five) to all of our fans! It's finally here! I'll write up a fancy news post shortly, wanted to get the mod itself out ASAP"
1752443974,trust,LaurClaire,Great dinner and great friends! Follow @kristaeccleston! She is my cupcake
1752444000,trust,Kdogg511,Happy Mother's Day mom
1752444030,joy,julieunplugged,@dtatusko thx. will do.  you always make me chatty! night!
1752444054,trust,ciaobella50,@SerendipityJane I'll check it out!  Thanks  and good luck with your book!    Bella
1752444159,trust,jenvan,happy mother's day mothers.
1752444191,joy,jacobm,"@TXP2 hi there, nice to meet you"
1752444219,trust,funkychickeroo,"@iamoph i just want you to know, im still here for you. whover,whatever makes you happy, thats all i want for my sister"
1752444292,joy,nisha404,HAPPY MOTHERS DAY TO ALL THE MOMMYS EXSPECIALLY MINE  LOVE YOU MOMMY
1752444329,joy,IngridSalta15,"Had the super massive sandwich mom made last night,Ohh. It was yummy.. Btw, Happy Mother's Day mom!!"
1752444400,surprise,shawnwelch,"@AnnyChih Im sure theres a pamphlet out there somewhere  (Oh, foods pretty good too)"
1752444403,trust,CashDolla,"Dinner was fun, sat next to this cute old couple  made me believe in love again."
1752444722,trust,LeslieDean,"@shananaomi yippee, darling girls. Love you sooooo much  and so thrilled you found each other!"
1752444806,anger,maestitia,OIL IS CHANGED!  And I am filthy.    But it's an accomplished filthy.
1752444809,sadness,hellokeena,@robincareyyo ...you are kickable.
1752444983,trust,LoveJunkie,@jaztwitta ily babe. Sweet dreams.
1752445010,trust,StackedGroup,"@shaundiviney Sweeny Todd is an awesome movie, the best"
1752445021,trust,YessicaSedano,yess! talking 2 a hott guy!  happy ass fuk!
1752445031,joy,relynchjr,@sydeni_f_babei best two seconds of the movie
1752445219,trust,mel_7898,"@RobPattinson_  I just want to tell you that you guys are amazing, thanks for Twilight. I can't wait until New Moon comes out. Melissa"
1752445220,joy,theapplefreak,@LeonceN I have it.  Hehehehe u want the torrent?
1752445239,anger,koolpersonrockz,&quot;you think yo shit don't smell? but you are mrs. P-u&quot; Lil Wayne sounds the same in ALL his songs
1752445248,surprise,csh1227,1 month 3 wks till the big day!   ~CSH
1752445272,joy,Appilicious,Thank you guts for 360 followers! It means a lot!
1752445403,anger,vanessarocks00,@whit3boy nah will didn't tell diego so we at some donminican spot getting fucked up
1752445404,joy,ursie,@Ginchan: AWW! Thank you honey.. Didja get mommy a daddy?
1752445558,joy,JuDiFMaRie,Taco Bell With The Tramp!Yesssssir
1752445876,surprise,HOT4INK,watching SNL with guess Justin Timberlake...OMG! He is too funny!  hahahah
1752446074,joy,FmyLife22,Im glad i can make sumone smile
1752446102,trust,wolfchild59,"@limegreenman That be it, my Nathan sense was tingling."
1752446121,joy,trapwire,"@lovejones83 haha LOL  no one is effing cool as you, you got the Wu-Tang and P.E. t-shirts! You are gorgeous + represent at the same time"
1752446208,sadness,mhnguyen,@adriandanganan CLAY AIKEN? GET ME AN AUTOGRAPH!
1752446215,joy,listenupjulia,@JanisJ1212 haven't laughed that much in awhile
1752472654,joy,KatElizabethxx,about to drink a hot chocolate  yummy.
1752472803,surprise,thalovebug,@FreshAssNess I think i'm falling in love with you!!  xxx #iloveyou
1752472855,trust,aleexbeeg,HAPPY MOTHER'S DAY!!!!!
1752472882,joy,Gio_X,Just had some delicious sushi from niko niko on vermont and hollywood  mm
1752472908,trust,ilsepla,aww happy mother's day
1752472930,trust,KTofcourse,tomorrow is mothers day. so good food &amp; presents for mom. good to be back &amp; go to the junction with the coolest people at ollies
1752473119,trust,dreama7,@Andrew_FP Awh shoot. Make a detour and come to PR  forget Indiana haha
1752473210,surprise,hyperbolation,@NathanFillion awesome
1752473298,anger,texas_girl_90,Tryin to figure all this out!! LOL
1752473357,trust,nicolesnovicky,@erinnn_43 HAHHAHAH that really made me laugh out loudd! ahahahahahahahahah your fuunny!!
1752473577,joy,jillyjar11,"overall, tonight's snl = epic win."
1752473702,joy,TheDEXpress,"HAPPY MOTHER'S DAY to my Mom, and every Mom everywhere.  Off for a stroll at the Beaches later--hopefully..."
1752473862,joy,Texang,just had a great dinner with my wonderful girlfriend.
1752473897,anger,youngnatho,@Ms_GiiGgl3z lmao ight im dun wit the faces lmao id rather see urs tho  lol
1752473905,trust,mini_ritz,@miizronnie lol nice  I loved that concert! Aha u gonna post these pics
1752473926,joy,Jesse_Jinx,"@Mingo123 SUFFICATION NO BREATHING. It's okay. There'll be more. You're invited to mine, but I can't promise fun times.  *Jinx"
1752473927,trust,ChristineAdank,@dollg1974 thank you!
1752474064,joy,ciaobella50,@oschmid14 How cool is that!   Thank you so much!   luv it!
1752474069,sadness,RachelChingy,Aww okayy we'll tell you about it tomorrow then
1752474303,trust,adolescentlove,"@JohnLloydTaylor I love mine, too . happy motherï¿½s day to your mom , John Taylor  . much love to you, too ."
1752474541,trust,idaelisco,WOW Panic at the disco en Abbey Road
1752474582,joy,M_Cosgrove,Playing with my puppy
1752474602,joy,JaeConnor,I love my Boogah! Can anyone contain Lebron James?  Talk about so sick
1752474614,joy,acacia_chanel,Tribal Cafe.  Watermelon slush.  Natalie singing.  Ashley&quot;s birthday.  Love all around
1752474748,trust,IfIcantdoit,@ETHI_O_ASH I do too plus more happy mothers day Sweety
1752474987,trust,Steph0e,"I'm sending a Happy Mama's Day shout to the greatest Twit-mama ever to @NikkiWoods... U kick ass, all day - everyday! Lovely sons!!"
1752475094,trust,lonewolfmedia,"@LadyKadi Happy Mother's Day, Kadi!!"
1752475196,trust,AnnaTO,@olsonbd80 loved it! Thanks for taking care of me
1752475206,joy,Tuituin,I want cookies for breakfast! Luckily I'm an adult and can do that!
1752475225,sadness,emmyinabox,@arundo_donax ISN'T PUPPY FREAKING ADORABLE!? I didn't want to let her go. FUZZYPUPPY.
1752475287,trust,TheBiiiigMan,"sitting here with Nathan, Eddie &amp; Brenden chilling out at 1 AM, haha great day, I love my life!"
1752475762,trust,Stephanieee55,@bradiewebbstack well then happy mothers day  ahahahahahaha
1752476070,trust,courtneyxox,@davjr  i love you mooorrreeee
1752476356,sadness,peterc,"Apple FAIL. If you set up a new British Mac, the dashboard weather widget is for London, Canada, not the UK one  (Hard to tell too!)"
1752476564,joy,Tylisa,LOL OMG @MissKeriBaby replied back to me out of all ppl!! THX
1752476575,sadness,OhLaLaBabe,@dredpiraterob poor thing. come watch tv at my house  lol
1752476624,joy,rockkerbetch,lol! woow okay its not that big of a deal
1752476724,joy,tiffinieTERROR,Anthony's pretty wicked too.
1752476918,trust,PhilHarrison,@peninasharon ty 4 the retweet!
1752502838,trust,abel209,yeah.... and im gonna take ur picture off my ipod baby..
1752502889,surprise,CharissaCowart,"@dougstech Isn't he awesome?? There are tons more coming, that was just one of three locations"
1752502922,joy,ZarinaKayyy,@laurenmontonen I DIDDDD. I MET THEM AGAIN
1752503013,trust,kristennnnnnn,Happy Mother's Day Mama bear
1752503200,sadness,scrappypower,@TheSpencerSmith hush...stop teasing
1752503206,trust,anthonyash,"@rooeh I recommended .net, I guess since they bought something from you they featured you. Hopefully it brings in more business"
1752503316,trust,rish1103,I think its cute my mom still waits up for me when I go out eventhoough I've spent 2 yrs out of the house. &lt;3 my mama
1752503354,anger,sarahgrieve2011,Ugh i hate photobucket! an amazing place to edit pictures is: www.picnik.com  i use it alll the time.
1752503366,trust,janicellamoca,Waiting for the Black Eyed Peas to go up!!!! We got backstage passes thanks @sammysamla thanks again hun!
1752503367,surprise,skuldchan,@sporkbot Wasn't it totally awesome?  Seeing the rebooted crew was so nice!
1752503371,joy,StigChica,Just watched Star Trek. A+! That was so well done. I think I'm down to see it again. Who wants to join me?
1752503441,surprise,KadyLucas,@shaundiviney Sweeny Todd is deadset one of the best movies of all time
1752503482,trust,jossiepossie,kill bill pt 2 .....I love em both wish they wold make like three more
1752503585,joy,ColorMeLively,@dmaul53854 yus! :3 he was really nice
1752503590,sadness,cpoythress31191,about to hit the sheets.
1752503595,sadness,Thomas_Butler,listening to the new demo! This song is going to be fantastic once its done!
1752503825,joy,Ambicom85,"Home. Tired. Phone then bed.   Good night tweeters, happy mothers day!"
1752503849,joy,Mommykins41,Off to bed - I have a hot date with Sudoku and maybe a chapter or two reading if I can stay awake that long. Have a great night tweeps!
1752503954,trust,jessxxtart,tonight was hilariouss  i loveeee everyone that was theree
1752504222,joy,HannaG87,@WordyDirts Thanks  your my first lol
1752504249,joy,BrandFancier,@Vengenz1 It was a lovely attempt at poetry!
1752504438,sadness,ShabnamSh,"09/09 +full moon+ my lovely friends and family= my b-day wish came true;)&lt;3 In addition,gray matters is one of the cutest movies ever!!"
1752504454,trust,ellenash,"@propa_gandhi awww, thanks, Brad. hahaha that actually made me laugh out loud    LBD."
1752504535,joy,ilynickjxo,watching greys anatomy and just about to take blueberry muffins out of the oven mmm yummy  finished geoggers study notes yay!!
1752504587,joy,acissejessica,loving phuket with melai and badette. i'll be coming home soon  imiss everyone
1752504598,trust,Tyaddicted,will be doing all the chores just for her mama
1752504675,anger,LadyLove88,I dont care who gets mad. I like speaking my mind. Im alreadt crazy so it helps me not go off da deep edge! Fuck u!
